Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Liberia,LBR,1975,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Liberia,LBR,1974,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Liberia,LBR,1973,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Liberia,LBR,1972,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Liberia,LBR,1971,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Liberia,LBR,1970,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
Liberia,LBR,2023,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2022,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2021,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2020,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2019,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2018,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2017,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2016,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2015,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2014,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2013,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2012,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2011,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2010,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2009,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2008,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2007,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2006,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2005,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2004,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2003,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2002,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2001,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2000,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1999,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1998,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1997,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1996,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1995,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1994,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1993,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1992,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1991,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1990,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1989,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1988,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1987,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1986,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1985,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1984,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1983,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1982,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1981,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1980,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1979,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1978,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1977,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1976,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1975,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1974,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1973,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1972,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1971,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,1970,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,0
Liberia,LBR,2023,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Liberia,LBR,2022,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Liberia,LBR,2021,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Liberia,LBR,2020,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Liberia,LBR,2019,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Liberia,LBR,2018,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Liberia,LBR,2017,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Liberia,LBR,2016,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
Liberia,LBR,2015,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,2014,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,2013,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,2012,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,2011,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,2010,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,2009,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,2008,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,2007,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,2006,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,2005,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,2004,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,2003,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,2002,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,2001,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,2000,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1999,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1998,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1997,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1996,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1995,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1994,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1993,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1992,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1991,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1990,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1989,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1988,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1987,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1986,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1985,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1984,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1983,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1982,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1981,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1980,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1979,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1978,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1977,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1976,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1975,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1974,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1973,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1972,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1971,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,1970,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
Liberia,LBR,2023,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2022,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2021,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2020,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2019,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2018,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2017,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2016,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2015,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2014,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2013,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2012,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2011,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2010,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2009,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2008,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2007,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2006,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2005,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2004,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2003,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2002,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2001,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2000,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1999,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1998,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1997,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1996,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1995,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1994,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1993,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1992,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1991,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1990,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1989,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1988,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1987,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1986,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1985,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1984,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1983,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1982,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1981,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1980,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1979,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1978,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1977,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1976,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1975,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1974,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1973,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1972,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1971,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,1970,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
Liberia,LBR,2023,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
Liberia,LBR,2022,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
Liberia,LBR,2021,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
Liberia,LBR,2020,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
Liberia,LBR,2019,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
Liberia,LBR,2018,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
Liberia,LBR,2017,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2016,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2015,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2014,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2013,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2012,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2011,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2010,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2009,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2008,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2007,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2006,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2005,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2004,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2003,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2002,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2001,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2000,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1999,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1998,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1997,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1996,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1995,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1994,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1993,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1992,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1991,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1990,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1989,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1988,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1987,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1986,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1985,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1984,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1983,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1982,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1981,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1980,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1979,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1978,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1977,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1976,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1975,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1974,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1973,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1972,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1971,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,1970,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
Liberia,LBR,2023,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
Liberia,LBR,2022,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
Liberia,LBR,2021,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
Liberia,LBR,2020,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
Liberia,LBR,2019,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
Liberia,LBR,2018,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
Liberia,LBR,2017,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
Liberia,LBR,2016,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
Liberia,LBR,2015,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
Liberia,LBR,2014,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
Liberia,LBR,2013,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
Liberia,LBR,2012,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
Liberia,LBR,2011,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
Liberia,LBR,2010,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
Liberia,LBR,2009,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
Liberia,LBR,2008,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
Liberia,LBR,2007,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
Liberia,LBR,2006,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
Liberia,LBR,2005,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
Liberia,LBR,2004,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
Liberia,LBR,2003,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
